sample_name,culture_ID,cluster,size,longest_contig,n50,contigs,completeness,purity,av_cov,av_gc,kingdom,phylum,class,order,family,genus,species,taxid,Habitat,Location ,Continent,Substrate,Lat,Long,Altitude,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
sa155,Drouetiella_hepatica_UHER_2000_2452,unclustered,2055521,381803,15839,115,35.97122302,68.49315068,42.02941931,65.67780139,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,unclassified,68287,Rock_surface,Kosice_Slovakia,Europe,subareial,48.9513,20.3835,701,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa156,Drouetiella_hepatica_UHER_2000_2452,DBSCAN_round1_5,3357159,84458,27746,140,80.57553957,98.24561404,7.846081464,73.40855765,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Phycicoccus,Phycicoccus sp. MQZ13P-5,2807628,Rock_surface,Kosice_Slovakia,Europe,subareial,48.9513,20.3835,701,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa157,Drouetiella_hepatica_UHER_2000_2452,DBSCAN_round2_3,4100590,142230,34458,147,48.20143885,97.10144928,9.683397999,60.66014891,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. Root483D2,1736545,Rock_surface,Kosice_Slovakia,Europe,subareial,48.9513,20.3835,701,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa158,Drouetiella_hepatica_UHER_2000_2452,DBSCAN_round4_1,4303171,81133,33519,154,44.60431655,98.41269841,8.033168099,66.770133,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,unclassified,Rhodospirillaceae bacterium,1898112,Rock_surface,Kosice_Slovakia,Europe,subareial,48.9513,20.3835,701,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa159,Drouetiella_hepatica_UHER_2000_2452,DBSCAN_round10_1,3119674,44216,18484,180,36.69064748,94.44444444,7.181731168,66.84797835,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea sp. 124,2135642,Rock_surface,Kosice_Slovakia,Europe,subareial,48.9513,20.3835,701,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa160,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,DBSCAN_round4_1,40701,40701,40701,1,33.81294964,100,43.23048574,63.70850839,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,unclassified,186650,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa161,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,unclustered,184809,97440,97440,6,12.23021583,100,19.69722795,64.65810648,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp. DB0501,2709665,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa162,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,DBSCAN_round2_0,3071082,548814,243175,19,100,99.28571429,148.9317937,64.91311531,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. ID1715,1656898,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa163,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,DBSCAN_round1_0,5676145,635066,402662,43,98.56115108,100,363.230822,58.75965114,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,unclassified,186650,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa164,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,DBSCAN_round1_2,4892922,482622,215529,53,98.56115108,95.8041958,35.1872233,64.7061817,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Propylenellaceae,Propylenella,Propylenella binzhouense,2555902,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa165,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,DBSCAN_round3_1,3541257,127916,39772,111,63.30935252,100,39.58371957,63.85865245,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga sp. BSC39,1549810,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa166,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,DBSCAN_round2_2,2491260,100769,26297,115,76.97841727,98.16513761,9.927954128,64.67791399,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingosinicellaceae,Sphingosinicella,unclassified,335405,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa167,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,DBSCAN_round1_3,8334863,448741,103256,120,98.56115108,95.13888889,21.42028729,71.03822822,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobium,Longimicrobium terrae,1639882,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa168,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,DBSCAN_round1_4,4388071,161794,37208,142,91.36690647,99.21875,11.70414084,69.14974712,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp. DM1,2067957,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa169,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,DBSCAN_round1_6,5150405,99039,25676,225,92.08633094,99.2248062,572.0373538,42.91019832,Bacteria,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,unclassified,1177,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa170,Gloeocapsa_sp._UFS-A4-WI-NPMV-4B0,DBSCAN_round3_0,10140736,160132,38995,331,86.33093525,95.23809524,39.09940541,63.62341944,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,unclassified,186650,Desert_soil,UT_USA,NorthAmerica,soil,40.23,-112.4652,1687,Cyanobacteria,unclassified,Chroococcidiopsidales,unclassified,Gloeocapsa,Gloeocapsa sp.,8.5,145,35,8742,309,-95,404,70,202,202,-23,379,42,24,19,122,75,75,86
sa171,Goleter_apudmare_HA4340-LM2,DBSCAN_round4_28,1365894,624895,484137,4,35.97122302,100,116.9233777,67.32374547,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. Ag1,1642949,Cave_rock_wall,HI_USA,PacificIslands,subareial,22.2199,-159.566,21,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Goleter,Goleter apudmare,23.1,86,66,1514,295,166,129,219,248,249,211,3045,358,128,29,962,537,555,911
sa172,Goleter_apudmare_HA4340-LM2,DBSCAN_round3_4,2018961,485387,415217,8,41.00719424,98.27586207,114.0168711,66.2950894,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified,13687,Cave_rock_wall,HI_USA,PacificIslands,subareial,22.2199,-159.566,21,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Goleter,Goleter apudmare,23.1,86,66,1514,295,166,129,219,248,249,211,3045,358,128,29,962,537,555,911
sa173,Goleter_apudmare_HA4340-LM2,DBSCAN_round3_2,2772899,470221,295030,12,93.52517986,97.7443609,193.464696,66.59795398,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas dokdonensis,344880,Cave_rock_wall,HI_USA,PacificIslands,subareial,22.2199,-159.566,21,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Goleter,Goleter apudmare,23.1,86,66,1514,295,166,129,219,248,249,211,3045,358,128,29,962,537,555,911
sa174,Goleter_apudmare_HA4340-LM2,DBSCAN_round2_2,4089524,811168,573016,17,98.56115108,100,1062.404443,69.02240945,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified,Methylibium,Methylibium sp. Root1272,1736441,Cave_rock_wall,HI_USA,PacificIslands,subareial,22.2199,-159.566,21,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Goleter,Goleter apudmare,23.1,86,66,1514,295,166,129,219,248,249,211,3045,358,128,29,962,537,555,911
sa175,Goleter_apudmare_HA4340-LM2,DBSCAN_round2_1,3780586,517122,248974,21,100,99.28571429,488.1779835,65.96244603,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified,13687,Cave_rock_wall,HI_USA,PacificIslands,subareial,22.2199,-159.566,21,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Goleter,Goleter apudmare,23.1,86,66,1514,295,166,129,219,248,249,211,3045,358,128,29,962,537,555,911
sa176,Goleter_apudmare_HA4340-LM2,DBSCAN_round5_0,1942625,142278,40237,58,28.77697842,100,341.4426006,64.68206679,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified,13687,Cave_rock_wall,HI_USA,PacificIslands,subareial,22.2199,-159.566,21,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Goleter,Goleter apudmare,23.1,86,66,1514,295,166,129,219,248,249,211,3045,358,128,29,962,537,555,911
sa177,Goleter_apudmare_HA4340-LM2,DBSCAN_round1_0,6711310,301874,104148,113,99.28057554,92.61744966,241.8674879,42.17598353,Bacteria,Cyanobacteria,unclassified,Nostocales,Calotrichaceae,Calothrix,Calothrix sp. PCC 7507,99598,Cave_rock_wall,HI_USA,PacificIslands,subareial,22.2199,-159.566,21,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Goleter,Goleter apudmare,23.1,86,66,1514,295,166,129,219,248,249,211,3045,358,128,29,962,537,555,911
sa178,Hassallia_sp._WJT32-NPBG1,DBSCAN_round1_1,6455193,369845,120613,153,99.28057554,95.17241379,23.52538785,69.69006194,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Belnapia,unclassified,365532,Desert_soil,CA_USA,NorthAmerica,soil,34.0997,-115.455,623,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,"""Hassallia""",unclassified,21,141,39,7683,400,47,353,306,242,312,116,120,21,1,48,46,8,35,37
sa179,Hassallia_sp._WJT32-NPBG1,DBSCAN_round1_0,7130572,223354,52612,180,93.52517986,96.2962963,1113.897841,42.17203052,Bacteria,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Tolypothrix,unclassified,111782,Desert_soil,CA_USA,NorthAmerica,soil,34.0997,-115.455,623,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,"""Hassallia""",unclassified,21,141,39,7683,400,47,353,306,242,312,116,120,21,1,48,46,8,35,37
sa180,Hormoscilla_sp._CMT-3BRIN-NPC48,DBSCAN_round3_0,4085232,2961376,2961376,2,100,99.28571429,387.0026305,66.87363166,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia submarina,1173082,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,Gomontiellaceae,Hormoscilla,unclassified,16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa181,Hormoscilla_sp._CMT-3BRIN-NPC48,unclustered,41783,11081,10328,4,unknown,unknown,5.726084771,69.2674054,Bacteria,Cyanobacteria,unclassified,Oscillatoriales,Gomontiellaceae,Crinalium,Crinalium epipsammum,241425,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,Gomontiellaceae,Hormoscilla,unclassified,16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa182,Hormoscilla_sp._CMT-3BRIN-NPC48,DBSCAN_round3_1,4193891,823806,288328,22,95.68345324,99.25373134,244.3467474,67.76604351,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,unclassified,186650,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,Gomontiellaceae,Hormoscilla,unclassified,16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa183,Hormoscilla_sp._CMT-3BRIN-NPC48,DBSCAN_round2_1,4926455,366779,169549,60,97.84172662,96.45390071,72.23940947,59.42611878,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,unclassified,Comamonadaceae bacterium,1871071,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,Gomontiellaceae,Hormoscilla,unclassified,16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa184,Hormoscilla_sp._CMT-3BRIN-NPC48,DBSCAN_round1_1,5964057,349517,168375,66,100,97.2027972,1072.49885,40.09091462,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. Cra20,1327635,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,Gomontiellaceae,Hormoscilla,unclassified,16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa185,Iphinoe_sp._HA4291-MV1,DBSCAN_round3_5,124018,124018,124018,1,30.21582734,100,21.13074715,64.9534745,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,unclassified,Hyphomicrobiaceae bacterium,2015799,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa186,Iphinoe_sp._HA4291-MV1,DBSCAN_round3_241,18038,18038,18038,1,20.14388489,100,7.597959863,64.80762834,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unclassified,Bauldia,Bauldia sp.,2575872,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa187,Iphinoe_sp._HA4291-MV1,DBSCAN_round3_0,4324025,1966276,1702885,4,89.92805755,100,20.91864686,62.65368493,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium zavarzinii,48292,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa188,Iphinoe_sp._HA4291-MV1,DBSCAN_round1_1,7212509,2524484,2039501,4,99.28057554,99.28057554,27.27405872,63.17916553,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aestuariivirgaceae,Aestuariivirga,Aestuariivirga sp. YIM B02566,2800327,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa189,Iphinoe_sp._HA4291-MV1,DBSCAN_round3_2,5086789,1736984,1421758,6,99.28057554,100,22.13235285,63.61700869,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium sp. CS1BSMeth3,1892844,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa190,Iphinoe_sp._HA4291-MV1,DBSCAN_round3_4,1015427,285626,136426,7,21.58273381,100,12.64172609,65.77686038,Bacteria,Proteobacteria,unclassified,unclassified,unclassified,unclassified,Proteobacteria bacterium,1977087,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa191,Iphinoe_sp._HA4291-MV1,DBSCAN_round2_1,4270685,839577,752164,8,100,98.58156028,178.8543419,65.28208004,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp. H115,1759073,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa192,Iphinoe_sp._HA4291-MV1,DBSCAN_round3_1,4595544,1841137,646951,8,62.58992806,96.66666667,21.14223561,64.33954283,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium sp. CS1BSMeth3,1892844,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa193,Iphinoe_sp._HA4291-MV1,DBSCAN_round1_4,5665762,815568,728608,13,100,97.2027972,63.11187957,71.4853889,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,unclassified,unclassified,41294,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa194,Iphinoe_sp._HA4291-MV1,DBSCAN_round1_3,6173028,1409520,673709,18,100,99.28571429,21.40746162,66.71568637,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,unclassified,85413,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa195,Iphinoe_sp._HA4291-MV1,DBSCAN_round1_6,3867131,539513,307435,22,99.28057554,99.28057554,76.66774645,67.5746697,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingosinicellaceae,Sphingosinicella,Sphingosinicella sp. CPCC 101087,2497754,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa196,Iphinoe_sp._HA4291-MV1,DBSCAN_round2_2,3531799,472297,155608,33,85.61151079,100,29.38533195,65.17528319,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified,13687,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa197,Iphinoe_sp._HA4291-MV1,DBSCAN_round24_0,2685856,232060,96257,38,35.97122302,94.33962264,38.7130695,65.80442138,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Kaistia sp. SCN 65-12,1660103,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa198,Iphinoe_sp._HA4291-MV1,DBSCAN_round5_2,3848672,188957,100118,56,39.56834532,91.66666667,19.62323368,66.18002262,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,unclassified,46913,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa199,Iphinoe_sp._HA4291-MV1,DBSCAN_round4_0,4267086,570211,83864,68,63.30935252,93.61702128,13.65782175,65.83570146,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Stella,unclassified,93,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa200,Iphinoe_sp._HA4291-MV1,DBSCAN_round88_1,1786283,73404,25578,78,23.74100719,91.66666667,17.605118,65.30001125,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,unclassified,46913,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa201,Iphinoe_sp._HA4291-MV1,DBSCAN_round1_11,2219361,38536,16035,139,28.77697842,100,8.789906644,62.57490332,Bacteria,Chloroflexi,Thermomicrobia,Thermomicrobiales,unclassified,unclassified,uncultured Thermomicrobiales bacterium,1645740,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
sa202,Iphinoe_sp._HA4291-MV1,DBSCAN_round1_7,7360925,306840,69849,140,96.4028777,97.10144928,527.5243037,42.55584726,Bacteria,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,unclassified,383614,Tropical_soil,HI_USA,PacificIslands,soil,21.3515,-157.769,136,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Iphinoe,unclassified,22.8,79,65,1361,288,167,121,218,245,245,211,2504,276,140,21,757,492,492,684
