,Name,Host,genome,Label,Domain,Phylum,Class,Order,Family,Genus,Species,Present,Habitat3,Habitat2,Habitat,Substrate,Parentmaterial,Location,Continent,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,Annual_Mean_Temperature,Annual_Precipitation,Altitude
179,Komarekiella atlantica,Komarekiella_atlantica,Bin.004.fastaKomarekiella_atlantica_assembly,KaAt_Bin.004,d__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatirosa,s__,1,tropical,vernal_pool,tropical vernal pool,hydroterrestrial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Komarekiella,Komarekiella atlantica,23.1,1446,117
180,Komarekiella atlantica,Komarekiella_atlantica,Bin.002.fastaKomarekiella_atlantica_assembly,KaAt_Bin.002,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Nostoc,s__,1,tropical,vernal_pool,tropical vernal pool,hydroterrestrial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Komarekiella,Komarekiella atlantica,23.1,1446,117
181,Komarekiella atlantica,Komarekiella_atlantica,Bin.009.fastaKomarekiella_atlantica_assembly,KaAt_Bin.009,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__,1,tropical,vernal_pool,tropical vernal pool,hydroterrestrial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Komarekiella,Komarekiella atlantica,23.1,1446,117
182,Komarekiella atlantica,Komarekiella_atlantica,Bin.003.fastaKomarekiella_atlantica_assembly,KaAt_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__,1,tropical,vernal_pool,tropical vernal pool,hydroterrestrial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Komarekiella,Komarekiella atlantica,23.1,1446,117
183,Lyngbya sp.,Lyngbya_sp.,Bin.008.fastaLyngbya_sp_assembly,LySp_Bin.008,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Acidovorax,s__Acidovorax soli_A,1,tropical,tropical_soil,tropical soil,soil,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,"""Lyngbya"" ","""Lyngbya"" sp.",22.9,2128,28
184,Lyngbya sp.,Lyngbya_sp.,Bin.005.fastaLyngbya_sp_assembly,LySp_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,tropical,tropical_soil,tropical soil,soil,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,"""Lyngbya"" ","""Lyngbya"" sp.",22.9,2128,28
185,Lyngbya sp.,Lyngbya_sp.,Bin.006.fastaLyngbya_sp_assembly,LySp_Bin.006,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Dyadobacter,s__,1,tropical,tropical_soil,tropical soil,soil,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,"""Lyngbya"" ","""Lyngbya"" sp.",22.9,2128,28
186,Lyngbya sp.,Lyngbya_sp.,Bin.004.fastaLyngbya_sp_assembly,LySp_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Ensifer,s__,1,tropical,tropical_soil,tropical soil,soil,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,"""Lyngbya"" ","""Lyngbya"" sp.",22.9,2128,28
187,Lyngbya sp.,Lyngbya_sp.,Bin.002.fastaLyngbya_sp_assembly,LySp_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,s__,1,tropical,tropical_soil,tropical soil,soil,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,"""Lyngbya"" ","""Lyngbya"" sp.",22.9,2128,28
188,Lyngbya sp.,Lyngbya_sp.,Bin.003.fastaLyngbya_sp_assembly,LySp_Bin.003,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__,1,tropical,tropical_soil,tropical soil,soil,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,"""Lyngbya"" ","""Lyngbya"" sp.",22.9,2128,28
189,Lyngbya sp.,Lyngbya_sp.,Bin.009.fastaLyngbya_sp_assembly,LySp_Bin.009,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingorhabdus,s__,1,tropical,tropical_soil,tropical soil,soil,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,"""Lyngbya"" ","""Lyngbya"" sp.",22.9,2128,28
190,Lyngbya sp.,Lyngbya_sp.,Bin.001.fastaLyngbya_sp_assembly,LySp_Bin.001,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Leptolyngbyales,f__Leptolyngbyaceae,g__Stenomitos,s__,1,tropical,tropical_soil,tropical soil,soil,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,"""Lyngbya"" ","""Lyngbya"" sp.",22.9,2128,28
191,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.001.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.001,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Oscillatoriaceae_A,g__,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
192,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.006.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.006,d__Bacteria,p__Armatimonadota,c__Abditibacteria,o__Abditibacteriales,f__Abditibacteriaceae,g__,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
193,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.012.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.012,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
194,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.015.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.015,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Cnuella,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
195,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.008.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.008,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Enterovirga,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
196,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.002.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.002,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavisolibacter,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
197,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.004.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.004,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavisolibacter,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
198,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.005.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Gellertiella,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
199,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.011.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.011,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Neorhizobium,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
200,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.013.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.013,d__Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
201,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.003.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Phenylobacterium,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
202,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.009.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.009,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Phenylobacterium,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
203,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.010.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.010,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Rhizobacter,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
204,Microcoleus vaginatus,Microcoleus_vaginatus,Bin.014.fastaMicrocoleus_vaginatus_assembly,MiVa_Bin.014,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rubellimicrobium,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus,18.7,167,794
205,Mojavia pulchra,Mojavia_pulchra,Bin.005.fastaMojavia_pulchra_assembly,MoPu_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
206,Mojavia pulchra,Mojavia_pulchra,Bin.004.fastaMojavia_pulchra_assembly,MoPu_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Agrobacterium,s__Agrobacterium tumefaciens,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
207,Mojavia pulchra,Mojavia_pulchra,Bin.008.fastaMojavia_pulchra_assembly,MoPu_Bin.008,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Aulosira,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
208,Mojavia pulchra,Mojavia_pulchra,Bin.006.fastaMojavia_pulchra_assembly,MoPu_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Bosea,s__Bosea vestrisii,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
209,Mojavia pulchra,Mojavia_pulchra,Bin.003.fastaMojavia_pulchra_assembly,MoPu_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__Brevundimonas nasdae,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
210,Mojavia pulchra,Mojavia_pulchra,Bin.012.fastaMojavia_pulchra_assembly,MoPu_Bin.012,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
211,Mojavia pulchra,Mojavia_pulchra,Bin.015.fastaMojavia_pulchra_assembly,MoPu_Bin.015,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
212,Mojavia pulchra,Mojavia_pulchra,Bin.001.fastaMojavia_pulchra_assembly,MoPu_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
213,Mojavia pulchra,Mojavia_pulchra,Bin.002.fastaMojavia_pulchra_assembly,MoPu_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,s__Erythrobacter sp002482865,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
214,Mojavia pulchra,Mojavia_pulchra,Bin.011.fastaMojavia_pulchra_assembly,MoPu_Bin.011,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
215,Mojavia pulchra,Mojavia_pulchra,Bin.010.fastaMojavia_pulchra_assembly,MoPu_Bin.010,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Roseococcus,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
216,Mojavia pulchra,Mojavia_pulchra,Bin.016.fastaMojavia_pulchra_assembly,MoPu_Bin.016,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
217,Mojavia pulchra,Mojavia_pulchra,Bin.007.fastaMojavia_pulchra_assembly,MoPu_Bin.007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
218,Mojavia pulchra,Mojavia_pulchra,Bin.018.fastaMojavia_pulchra_assembly,MoPu_Bin.018,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__Stenotrophomonas maltophilia_F,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
219,Mojavia pulchra,Mojavia_pulchra,Bin.013.fastaMojavia_pulchra_assembly,MoPu_Bin.013,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Variovorax,s__Variovorax sp900115375,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Mojavia,Mojavia pulchra,20.3,136,692
220,Myxacorys californica,Myxacorys_californica,Bin.003.fastaMyxacorys_californica_assembly,MyCa_Bin.003,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Geodermatophilaceae,g__Blastococcus,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Myxacorys,Myxacorys californica,14.9,311,1332
221,Myxacorys californica,Myxacorys_californica,Bin.006.fastaMyxacorys_californica_assembly,MyCa_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Enterovirga,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Myxacorys,Myxacorys californica,14.9,311,1332
222,Myxacorys californica,Myxacorys_californica,Bin.002.fastaMyxacorys_californica_assembly,MyCa_Bin.002,d__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Longimicrobiales,f__Longimicrobiaceae,g__Longimicrobium,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Myxacorys,Myxacorys californica,14.9,311,1332
223,Myxacorys californica,Myxacorys_californica,Bin.001.fastaMyxacorys_californica_assembly,MyCa_Bin.001,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Leptolyngbyales,f__Leptolyngbyaceae,g__Myxacorys,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Myxacorys,Myxacorys californica,14.9,311,1332
224,Myxacorys californica,Myxacorys_californica,Bin.005.fastaMyxacorys_californica_assembly,MyCa_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Roseomonas,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Myxacorys,Myxacorys californica,14.9,311,1332
225,Myxacorys californica,Myxacorys_californica,Bin.004.fastaMyxacorys_californica_assembly,MyCa_Bin.004,d__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__SXVE01,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Myxacorys,Myxacorys californica,14.9,311,1332
226,Myxacorys californica,Myxacorys_californica,Bin.007.fastaMyxacorys_californica_assembly,MyCa_Bin.007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__UBA5005,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Myxacorys,Myxacorys californica,14.9,311,1332
227,Myxacorys chilensis,Myxacorys_chilensis,Bin.002.fastaMyxacorys_chilensis_assembly,MyCh_Bin.002,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavisolibacter,s__,1,desert,desert_soil,desert soil,soil,,"Coquimbo,
Chile",South America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Myxacorys,Myxacorys chilensis,15,66,222
228,Myxacorys chilensis,Myxacorys_chilensis,Bin.001.fastaMyxacorys_chilensis_assembly,MyCh_Bin.001,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__,1,desert,desert_soil,desert soil,soil,,"Coquimbo,
Chile",South America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Myxacorys,Myxacorys chilensis,15,66,222
229,Myxacorys chilensis,Myxacorys_chilensis,Bin.003.fastaMyxacorys_chilensis_assembly,MyCh_Bin.003,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ramlibacter,s__,1,desert,desert_soil,desert soil,soil,,"Coquimbo,
Chile",South America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Myxacorys,Myxacorys chilensis,15,66,222
230,Nodosilinea sp.,Nodosilinea_sp.,Bin.006.fastaNodosilinea_sp_assembly,NoSp_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Midichloriaceae,g__,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nodosilineales,Prochlorotrichaceae,Nodosilinea,unclassified,20.4,119,564
231,Nodosilinea sp.,Nodosilinea_sp.,Bin.002.fastaNodosilinea_sp_assembly,NoSp_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nodosilineales,Prochlorotrichaceae,Nodosilinea,unclassified,20.4,119,564
232,Nodosilinea sp.,Nodosilinea_sp.,Bin.003.fastaNodosilinea_sp_assembly,NoSp_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nodosilineales,Prochlorotrichaceae,Nodosilinea,unclassified,20.4,119,564
233,Nodosilinea sp.,Nodosilinea_sp.,Bin.001.fastaNodosilinea_sp_assembly,NoSp_Bin.001,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Phormidesmiales,f__Phormidesmiaceae,g__Nodosilinea,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nodosilineales,Prochlorotrichaceae,Nodosilinea,unclassified,20.4,119,564
234,Nodosilinea sp.,Nodosilinea_sp.,Bin.004.fastaNodosilinea_sp_assembly,NoSp_Bin.004,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Pseudonocardiaceae,g__Pseudonocardia,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nodosilineales,Prochlorotrichaceae,Nodosilinea,unclassified,20.4,119,564
